player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,shot_accuracy,xg_per_shot,shooting_focus,central_finishing,box_presence,link_play,first_line_press,composite_score,has_primary_season
1016093,Gustav Isaksen,8543,Lazio,ITA-Serie A,0.9,23.1,0.0,0.0,0.3,1.1,0.07,0.29,1.0,1.0,0.28,0.4,1.1,0.2,0.7,6.74,0.0,17.0,2.7,0.9,1.5,1579,29,Attacker,0.5652173913043479,0.3076923076923077,0.03896103896103896,1.5,0.40740740740740744,0.1074074074074074,1.8,43.14391664391664,51.37141687141687,56.61536081536082,51.90502320502321,48.425131845870546,True
599353,Ché Adams,9804,Torino,ITA-Serie A,1.7,18.9,6.0,0.0,0.5,2.1,0.1,0.26,0.8,2.0,0.25,0.0,0.7,0.0,0.4,6.68,0.0,26.0,2.4,0.7,0.6,1831,31,Attacker,0.4666666666666666,0.0,0.08994708994708996,0.7499999999999999,0.2916666666666667,0.10833333333333334,4.0,43.54225134225135,53.80333060333061,55.94363454363454,37.23899353899354,47.836883441733264,True
50047,Alexis Sánchez,8302,Sevilla,ESP-La Liga,0.9,23.1,1.0,0.0,0.3,1.6,0.12,0.24,1.1,2.0,0.3,0.5,0.6,0.0,0.5,6.69,0.0,24.0,1.8,1.5,0.5,1197,26,Attacker,0.6451612903225806,0.25,0.03896103896103896,0.45454545454545453,0.3333333333333333,0.13333333333333333,3.6,46.52402402402402,43.265765765765764,66.09609609609609,57.00450450450451,47.76801173155898,True
1243571,Andréas Hountondji,8152,FC St. Pauli,GER-Bundesliga,0.2,8.4,1.0,0.0,0.4,0.5,0.05,0.31,0.8,0.0,0.35,0.1,1.1,0.2,0.3,6.23,0.0,6.0,1.7,0.6,0.8,1030,20,Attacker,0.4666666666666666,0.14285714285714288,0.023809523809523808,1.0,0.6470588235294118,0.18235294117647058,2.125,70.64564564564564,54.36186186186186,8.138138138138139,34.3993993993994,47.693531387923365,True
1212630,Lorenzo Lucca,8600,Udinese,ITA-Serie A,0.4,9.1,1.0,0.0,1.0,0.8,0.03,0.29,2.5,1.0,0.46,0.3,1.0,0.0,0.5,6.78,0.0,14.0,2.5,0.4,0.5,2361,33,Attacker,0.21874999999999997,0.4285714285714286,0.04395604395604396,0.2,0.4,0.11599999999999999,5.0,57.72727272727273,63.881818181818176,14.399999999999999,21.87272727272727,47.48209432197471,False
665188,Albert Gudmundsson,8535,Fiorentina,ITA-Serie A,1.3,28.6,7.0,0.0,0.5,2.3,0.09,0.23,1.4,4.0,0.21,0.1,0.6,0.1,0.5,6.72,0.0,31.0,1.7,0.3,0.8,2156,31,Attacker,0.22222222222222227,0.25,0.045454545454545456,0.5714285714285715,0.35294117647058826,0.13529411764705884,2.125,51.71700791700792,42.21811811811812,65.42982982982983,38.03506233506234,47.342250265656496,True
1282008,Santiago Castro,9857,Bologna,ITA-Serie A,1.0,11.1,4.0,0.0,1.1,0.8,0.03,0.28,1.4,2.0,0.29,0.0,0.8,0.1,0.4,6.73,0.0,27.0,2.4,0.4,0.6,2207,33,Attacker,0.22222222222222227,0.0,0.0900900900900901,0.4285714285714286,0.33333333333333337,0.11666666666666668,4.0,46.68967148967149,55.54726544726544,40.203649103649106,30.019419419419417,47.175898139368975,True
536455,Gonçalo Guedes,8560,Real Sociedad,ESP-La Liga,1.2,20.7,6.0,0.0,0.3,2.9,0.14,0.19,0.9,4.0,0.4,0.2,0.9,0.0,0.6,6.89,0.0,24.0,2.3,1.2,0.9,1821,31,Attacker,0.6086956521739131,0.14285714285714288,0.057971014492753624,1.0,0.391304347826087,0.08260869565217392,2.5555555555555554,40.74245154245154,48.77328237328237,57.01321321321322,57.38669578669578,46.856552337742734,True
1202110,Nico Williams,8315,Athletic Club,ESP-La Liga,0.4,23.4,5.0,0.0,0.5,5.0,0.27,0.29,1.4,3.0,0.32,0.4,0.9,0.0,1.1,7.02,0.0,34.0,2.5,0.8,3.6,1687,25,Attacker,0.46153846153846156,0.3333333333333333,0.017094017094017096,2.5714285714285716,0.36,0.11599999999999999,0.6944444444444444,42.8055965055965,40.65035945035945,80.59100009100008,64.83287833287834,46.56227186756309,True
1079557,Amine Adli,8678,Bournemouth,ENG-Premier League,0.2,26.5,1.0,0.0,1.4,1.6,0.14,0.22,2.5,1.0,0.25,0.5,0.8,0.2,0.4,6.71,0.0,16.0,1.7,2.9,0.7,1065,30,Attacker,0.5762711864406779,0.14705882352941177,0.007547169811320755,0.27999999999999997,0.4705882352941177,0.12941176470588237,2.428571428571429,48.746246246246244,42.87537537537538,58.55855855855856,42.78528528528528,46.553048561158214,True
965764,Iliman Ndiaye,8668,Everton,ENG-Premier League,0.2,25.9,7.0,0.0,0.6,4.4,0.15,0.23,1.0,3.0,0.21,0.6,0.8,0.1,0.9,7.28,0.0,29.0,1.4,2.3,2.4,2606,30,Attacker,0.7435897435897436,0.20689655172413793,0.007722007722007723,2.4,0.5714285714285715,0.1642857142857143,0.5833333333333334,56.26926016926017,30.675530075530077,65.51839111839112,78.88457548457548,46.36185925148166,True
318615,Leandro Trossard,9825,Arsenal,ENG-Premier League,1.5,26.1,8.0,0.0,0.7,3.5,0.16,0.25,0.6,6.0,0.28,0.4,0.7,0.1,0.4,7.11,0.0,35.0,2.4,1.3,1.1,1917,30,Attacker,0.7391304347826086,0.23529411764705882,0.05747126436781609,1.8333333333333335,0.2916666666666667,0.10416666666666667,2.1818181818181817,38.28020748020748,45.73756483756483,81.31851851851852,59.59508599508599,46.32750582509891,True
812839,Martijn Kaars,8152,FC St. Pauli,GER-Bundesliga,0.4,17.6,2.0,0.0,0.5,1.1,0.08,0.25,0.6,1.0,0.22,0.0,0.7,0.0,0.2,6.33,0.0,9.0,1.6,0.5,0.3,1255,28,Attacker,0.45454545454545453,0.0,0.022727272727272728,0.5,0.43749999999999994,0.15625,5.333333333333334,51.906906906906904,49.56456456456456,30.593093093093096,32.027027027027025,46.05455387115331,True
1252373,Roberto Fernández,8558,Espanyol,ESP-La Liga,0.1,9.5,6.0,0.0,1.0,2.7,0.11,0.32,1.5,3.0,0.24,0.3,0.8,0.2,0.7,6.49,0.0,18.0,2.2,0.4,0.4,2294,36,Attacker,0.3181818181818181,0.4285714285714286,0.010526315789473684,0.26666666666666666,0.36363636363636365,0.14545454545454545,5.5,52.04080444080444,50.299608699608704,25.45736645736646,34.902366002366,45.92300274945549,True
887703,Wilson Isidor,8472,Sunderland,ENG-Premier League,0.1,6.0,0.0,0.0,1.2,0.2,0.02,0.36,1.1,0.0,0.4,0.0,1.3,0.1,0.2,6.28,0.0,0.0,3.2,0.7,0.5,1116,30,Attacker,0.38888888888888884,0.0,0.016666666666666666,0.45454545454545453,0.40625,0.11249999999999999,6.4,59.61711711711712,77.74774774774774,3.0405405405405403,28.22072072072072,45.68518681625398,True
1017401,Roberto Piccoli,8535,Fiorentina,ITA-Serie A,0.0,7.9,1.0,0.0,0.7,1.0,0.06,0.37,1.8,1.0,0.18,0.2,0.8,0.0,0.4,6.4,0.0,15.0,2.5,0.4,0.5,1484,30,Attacker,0.25,0.3333333333333333,0.0,0.2777777777777778,0.32,0.148,5.0,49.23567203567203,64.74565474565475,18.236418236418235,20.75159705159705,45.62420456708503,True
708435,Gaëtan Perrin,8583,Auxerre,FRA-Ligue 1,1.7,22.3,19.0,0.0,0.1,4.7,0.16,0.2,0.8,11.0,0.33,0.4,0.9,0.0,0.7,7.29,0.0,73.0,2.0,1.6,2.0,2704,34,Attacker,0.7142857142857143,0.2,0.07623318385650224,2.5,0.45,0.1,1.0,44.827272727272735,35.39090909090909,83.29090909090908,72.47272727272727,45.525092311394786,False
940446,Brian Brobbey,8472,Sunderland,ENG-Premier League,0.2,9.1,2.0,0.0,0.7,0.7,0.03,0.24,1.5,1.0,0.3,0.0,0.8,0.3,0.3,6.49,0.0,15.0,1.6,0.4,0.1,1793,29,Attacker,0.2105263157894737,0.0,0.02197802197802198,0.06666666666666667,0.5,0.15,16.0,57.83783783783783,54.93243243243243,18.993993993993993,19.654654654654653,45.50137525376722,True
967622,Antony,8603,Real Betis,ESP-La Liga,0.8,35.6,9.0,0.0,0.7,5.6,0.22,0.34,0.7,6.0,0.32,0.9,1.3,0.0,0.6,7.44,0.0,51.0,3.3,1.4,0.9,2284,30,Attacker,0.7666666666666666,0.391304347826087,0.02247191011235955,1.2857142857142858,0.393939393939394,0.10303030303030304,3.6666666666666665,35.66814086814087,48.96378196378197,75.1052598052598,54.26444626444626,45.48631391737441,True
477615,Sandro Ramírez,8306,Las Palmas,ESP-La Liga,0.7,17.7,6.0,0.0,0.9,3.2,0.14,0.18,1.1,3.0,0.4,0.7,0.9,0.0,0.4,6.93,0.0,28.0,2.3,1.2,0.7,2045,31,Attacker,0.6333333333333333,0.3684210526315789,0.03954802259887005,0.6363636363636362,0.391304347826087,0.0782608695652174,3.2857142857142856,39.69090909090909,50.03636363636363,57.654545454545456,41.67272727272728,45.421268851252655,False
884919,Robin Hack,9788,Borussia Mönchengladbach,GER-Bundesliga,1.4,26.5,10.0,0.0,0.8,3.8,0.16,0.22,0.8,7.0,0.16,0.4,1.0,0.1,0.7,6.91,0.0,33.0,2.4,0.9,1.0,2188,33,Attacker,0.6190476190476191,0.3076923076923077,0.05283018867924528,1.25,0.4166666666666667,0.09166666666666667,2.4,31.71818181818182,52.572727272727285,75.66363636363636,61.672727272727265,45.26114672469159,False
892679,Chris Führich,10269,VfB Stuttgart,GER-Bundesliga,1.4,38.7,14.0,0.0,0.5,7.6,0.42,0.22,0.3,6.0,0.39,0.2,1.2,0.0,1.0,7.18,0.0,44.0,2.4,0.8,1.5,1632,32,Attacker,0.7692307692307692,0.2,0.03617571059431524,5.0,0.5,0.09166666666666667,1.5999999999999999,39.600327600327596,39.10779870779871,91.41515151515152,66.63315133315133,45.129000351455076,True
1011117,Robert Navarro,8315,Athletic Club,ESP-La Liga,0.5,22.5,3.0,0.0,0.7,1.5,0.12,0.3,1.2,1.0,0.47,0.5,0.8,0.1,0.9,6.58,0.0,19.0,1.6,1.2,1.6,1159,30,Attacker,0.5862068965517241,0.29411764705882354,0.022222222222222223,1.3333333333333335,0.5,0.18749999999999997,1.0,56.871944671944675,30.223013923013923,53.402138502138506,74.48790608790608,45.087772640582536,True
1113903,Liam Delap,8455,Chelsea,ENG-Premier League,0.1,10.5,0.0,0.0,1.0,0.2,0.02,0.4,2.0,0.0,0.09,0.1,1.0,0.0,0.4,6.3,0.0,3.0,3.1,0.4,0.9,1008,26,Attacker,0.2,0.2,0.009523809523809525,0.45,0.3225806451612903,0.12903225806451613,3.4444444444444446,50.47841477841478,64.34332514332515,13.348248248248249,23.03476203476203,45.021968930087084,True
1322858,Pablo Durán,9910,Celta de Vigo,ESP-La Liga,1.0,16.5,3.0,0.0,1.0,1.5,0.1,0.27,1.0,2.0,0.13,0.3,0.9,0.1,0.8,6.52,0.0,10.0,2.4,0.8,0.5,1377,28,Attacker,0.5238095238095238,0.2727272727272727,0.06060606060606061,0.5,0.375,0.11250000000000002,4.8,39.07618527618528,51.47217217217217,33.243761943761946,61.78331968331968,44.941959381276,True
586388,Aleksandr Golovin,9829,Monaco,FRA-Ligue 1,1.1,32.8,2.0,0.0,0.6,1.9,0.1,0.2,1.6,5.0,0.27,1.3,1.0,0.3,0.9,7.14,0.0,24.0,1.8,1.4,1.0,1661,25,Attacker,0.6279069767441859,0.48148148148148145,0.03353658536585367,0.625,0.5555555555555556,0.11111111111111112,1.8,41.863882063882066,37.85247065247066,71.23041223041223,72.42182182182182,44.7947360832509,True
1082102,Igor Jesus,10203,Nottingham Forest,ENG-Premier League,0.5,12.4,5.0,0.0,1.2,1.2,0.05,0.27,1.7,4.0,0.25,0.1,0.8,0.2,0.7,6.54,0.0,15.0,2.8,0.9,0.5,2140,35,Attacker,0.37037037037037035,0.1,0.04032258064516129,0.29411764705882354,0.28571428571428575,0.09642857142857145,5.6,36.268768768768766,60.63063063063063,26.65915915915916,50.84834834834835,44.6788811599391,True
958640,Akor Adams,8302,Sevilla,ESP-La Liga,0.3,10.0,1.0,0.0,1.1,1.0,0.05,0.46,1.6,3.0,0.46,0.0,1.3,0.1,0.7,6.71,0.0,11.0,2.7,0.3,0.6,1943,30,Attacker,0.15789473684210525,0.0,0.03,0.37499999999999994,0.48148148148148145,0.17037037037037037,4.500000000000001,54.52199472199473,52.692510692510695,12.858422058422057,36.031213031213035,44.65960807913407,True
1185568,Benedict Hollerbach,8149,1. FC Union Berlin,GER-Bundesliga,0.6,15.3,3.0,0.0,0.4,2.3,0.08,0.25,1.5,0.0,0.32,0.1,0.8,0.0,0.6,6.6,0.0,27.0,2.7,1.5,1.5,2554,34,Attacker,0.5161290322580645,0.0625,0.0392156862745098,1.0,0.2962962962962963,0.09259259259259259,1.8,38.663636363636364,48.73636363636364,45.81818181818181,53.836363636363636,44.59371816612246,False
1250492,Matthis Abline,9830,Nantes,FRA-Ligue 1,0.3,10.5,7.0,0.0,0.4,4.2,0.15,0.29,1.2,4.0,0.22,0.3,0.8,0.0,0.5,6.82,0.0,30.0,3.1,0.7,1.8,2497,32,Attacker,0.45454545454545453,0.3,0.02857142857142857,1.5,0.25806451612903225,0.09354838709677418,1.7222222222222223,37.83469833469833,51.16988806988807,50.17672217672217,42.69331149331149,44.44757894416857,True
1072864,Tolu Arokodare,8602,Wolverhampton Wanderers,ENG-Premier League,0.1,10.6,1.0,0.0,2.6,0.4,0.03,0.35,1.1,1.0,0.2,0.3,1.0,0.1,0.4,6.59,0.0,12.0,3.0,0.4,1.2,1365,31,Attacker,0.38888888888888884,0.4285714285714286,0.009433962264150945,1.0909090909090908,0.3333333333333333,0.11666666666666665,2.5,43.41591591591592,63.01801801801802,16.53153153153153,31.283783783783782,44.28011290282971,True
956913,Marvin Pieringer,94937,1. FC Heidenheim 1846,GER-Bundesliga,0.3,14.2,3.0,0.0,1.7,1.4,0.08,0.29,2.1,1.0,0.22,0.6,0.4,0.1,0.4,6.73,0.0,14.0,1.7,1.1,0.9,1608,26,Attacker,0.4473684210526316,0.3529411764705882,0.02112676056338028,0.42857142857142855,0.23529411764705885,0.17058823529411765,1.8888888888888888,50.09432159432159,44.21258531258531,38.018491218491214,31.199444899444895,44.21279174827357,True
704151,Arnaut Danjuma,10267,Valencia CF,ESP-La Liga,1.1,16.8,6.0,0.0,0.3,3.5,0.19,0.26,1.2,2.0,0.17,0.1,0.8,0.1,0.7,6.57,0.0,17.0,2.0,0.7,1.5,1627,30,Attacker,0.39999999999999997,0.12500000000000003,0.06547619047619048,1.25,0.4,0.13,1.3333333333333333,44.896350896350896,41.32983892983893,51.38194558194558,44.28520338520338,43.963961756984126,True
523825,Jarrod Bowen,8654,West Ham United,ENG-Premier League,0.4,15.5,14.0,0.0,1.0,5.0,0.14,0.19,0.5,10.0,0.22,0.8,0.7,0.2,0.6,7.18,0.0,43.0,2.1,1.3,1.5,3225,36,Attacker,0.8076923076923077,0.38095238095238093,0.025806451612903226,3.0,0.3333333333333333,0.09047619047619047,1.4000000000000001,37.14977704977705,40.667349167349165,70.78108108108107,72.82099372099373,43.943860747068506,True
574629,Alex Berenguer,8315,Athletic Club,ESP-La Liga,1.1,24.6,7.0,0.0,0.7,5.5,0.24,0.19,1.1,3.0,0.09,0.6,0.9,0.0,0.9,6.69,0.0,49.0,1.9,1.2,1.0,2082,30,Attacker,0.6206896551724137,0.33333333333333337,0.044715447154471545,0.9090909090909091,0.4736842105263158,0.1,1.9,36.004768404768406,39.78831558831559,85.66946946946946,72.25107835107836,43.81403707001961,True
972120,Boulaye Dia,8543,Lazio,ITA-Serie A,0.5,19.4,3.0,0.0,1.3,0.5,0.04,0.17,1.4,2.0,0.08,0.2,0.5,0.2,0.2,6.26,0.0,12.0,0.9,0.9,0.4,1159,25,Attacker,0.44000000000000006,0.18181818181818182,0.025773195876288662,0.28571428571428575,0.5555555555555556,0.18888888888888888,2.25,53.29440349440349,39.373264173264175,39.804031304031305,33.75941395941396,43.8112259850731,True
506776,Stefano Moreo,6479,Pisa,ITA-Serie A,0.7,12.7,5.0,0.0,2.1,1.9,0.08,0.22,0.9,1.0,0.25,0.8,0.8,0.2,0.4,6.77,0.0,23.0,2.0,0.7,0.5,2155,35,Attacker,0.625,0.5333333333333333,0.05511811023622047,0.5555555555555556,0.4,0.11,4.0,40.92342342342342,48.01801801801801,43.145645645645644,40.172672672672675,43.77611784439683,True
862608,Kaoru Mitoma,10204,Brighton and Hove Albion,ENG-Premier League,0.6,24.7,4.0,0.0,0.9,2.8,0.15,0.21,1.6,1.0,0.16,0.5,0.7,0.1,0.6,6.86,0.0,30.0,1.7,0.9,1.5,1721,25,Attacker,0.4666666666666666,0.35714285714285715,0.024291497975708502,0.9375,0.4117647058823529,0.12352941176470589,1.1333333333333333,46.51813631813632,34.57204477204477,76.6805987805988,46.782018382018386,43.45256266813467,True
852071,Juan Hernández,8603,Real Betis,ESP-La Liga,1.1,16.5,8.0,0.0,0.9,2.4,0.08,0.39,0.8,3.0,0.4,0.3,0.9,0.1,0.8,7.12,0.0,33.0,3.1,1.0,1.0,2502,31,Attacker,0.6190476190476191,0.23076923076923075,0.06666666666666667,1.25,0.2903225806451613,0.12580645161290321,3.1,39.627099827099826,44.28410228410228,43.71337701337702,57.39757939757939,43.415703962319704,True
1203665,Alejandro Garnacho,8455,Chelsea,ENG-Premier League,0.9,29.2,6.0,0.0,0.4,3.7,0.26,0.25,0.6,4.0,0.07,0.3,0.5,0.0,0.6,6.88,0.0,29.0,2.3,1.0,1.0,1267,23,Attacker,0.6842105263157895,0.23076923076923075,0.03082191780821918,1.6666666666666667,0.2173913043478261,0.10869565217391305,2.3,29.49758849758849,48.67021567021567,80.21160251160252,69.23527163527164,43.37868402566702,True
1121170,Ransford Königsdörffer,9790,Hamburger SV,GER-Bundesliga,0.3,11.6,0.0,0.0,1.3,1.7,0.06,0.29,1.0,0.0,0.19,0.2,0.8,0.0,0.4,6.58,0.0,19.0,2.5,0.2,0.6,2351,33,Attacker,0.28571428571428575,0.5,0.02586206896551724,0.6,0.32,0.11599999999999999,4.166666666666667,38.78378378378378,56.3963963963964,32.40990990990991,29.909909909909906,43.11316492379589,True
590494,Umar Sadiq,10267,Valencia CF,ESP-La Liga,0.2,10.3,3.0,0.0,0.3,1.5,0.13,0.3,2.8,2.0,0.35,0.1,0.8,0.1,0.6,6.46,0.0,10.0,2.5,0.7,1.2,1027,23,Attacker,0.22222222222222224,0.12500000000000003,0.019417475728155338,0.4285714285714286,0.32,0.12,2.0833333333333335,52.56234416234417,46.72921102921103,19.564582764582763,30.74944034944035,43.056234946937984,True
1171140,Jaidon Anthony,8191,Burnley,ENG-Premier League,0.9,22.9,6.0,0.0,0.9,2.8,0.1,0.18,0.8,2.0,0.28,0.5,0.8,0.2,0.7,6.87,0.0,35.0,1.8,1.4,1.1,2560,35,Attacker,0.7037037037037036,0.2631578947368421,0.039301310043668124,1.375,0.4444444444444445,0.09999999999999999,1.6363636363636362,40.86336336336336,34.48198198198198,74.16666666666666,73.43093093093094,42.971381036926125,True
853108,Jean-Philippe Krasso,6379,Paris FC,FRA-Ligue 1,0.7,15.1,4.0,0.0,0.6,2.4,0.2,0.28,1.7,2.0,0.17,0.1,0.8,0.1,0.5,6.52,0.0,23.0,2.2,1.1,1.5,1090,25,Attacker,0.41379310344827586,0.08333333333333333,0.046357615894039736,0.8823529411764706,0.36363636363636365,0.1272727272727273,1.4666666666666668,41.23873873873874,41.7042042042042,56.95945945945945,42.33483483483484,42.89636163544482,True
604105,Iñaki Williams,8315,Athletic Club,ESP-La Liga,0.3,14.8,5.0,0.0,0.6,2.9,0.13,0.24,1.2,4.0,0.09,0.2,0.8,0.1,0.7,6.55,0.0,22.0,2.3,0.5,0.4,1992,28,Attacker,0.3684210526315789,0.28571428571428575,0.020270270270270268,0.33333333333333337,0.3478260869565218,0.10434782608695653,5.749999999999999,32.537128037128035,50.91396851396852,56.98445718445718,47.91089271089271,42.78637904380342,True
818893,Nicolò Zaniolo,8600,Udinese,ITA-Serie A,1.1,17.9,7.0,0.0,0.0,3.7,0.15,0.22,2.5,6.0,0.2,0.2,0.9,0.0,1.0,6.87,0.0,51.0,2.9,1.1,1.3,2269,32,Attacker,0.34210526315789475,0.15384615384615385,0.06145251396648046,0.52,0.3103448275862069,0.07586206896551724,2.230769230769231,27.064564564564563,53.12312312312312,77.23723723723724,62.06456456456457,42.7701626472368,True
286119,Jamie Vardy,7801,Cremonese,ITA-Serie A,0.1,8.3,4.0,0.0,1.1,0.8,0.04,0.21,0.8,2.0,0.28,0.1,0.6,0.1,0.5,6.52,0.0,15.0,1.4,0.5,0.3,1929,27,Attacker,0.4285714285714286,0.16666666666666669,0.012048192771084336,0.37499999999999994,0.4285714285714286,0.15,4.666666666666667,51.50900900900901,43.04054054054054,19.12162162162162,43.971471471471475,42.734038457179295,True
817500,Mostafa Mohamed,9830,Nantes,FRA-Ligue 1,0.1,9.1,2.0,0.0,1.0,0.8,0.06,0.23,1.4,0.0,0.31,0.6,0.6,0.2,0.3,6.41,0.0,9.0,2.7,0.8,0.2,1151,24,Attacker,0.5,0.4285714285714286,0.01098901098901099,0.14285714285714288,0.2222222222222222,0.08518518518518518,13.5,43.06484666484667,61.72365092365093,11.166639366639368,34.604786604786604,42.51436250266327,True
414245,Federico Bernardeschi,9857,Bologna,ITA-Serie A,3.9,37.5,4.0,0.0,0.7,2.2,0.18,0.21,1.1,2.0,0.26,0.5,0.9,0.2,0.7,6.8,0.0,26.0,2.9,0.6,1.8,1052,27,Attacker,0.5,0.45454545454545453,0.104,1.6363636363636362,0.3103448275862069,0.07241379310344828,1.611111111111111,29.827327327327325,48.24324324324324,79.53453453453454,53.490990990990994,42.27698164603473,True
942358,Félix Correia,8639,Lille,FRA-Ligue 1,1.6,29.6,9.0,0.0,0.5,4.8,0.22,0.23,0.6,5.0,0.18,0.9,0.4,0.1,0.7,6.92,0.0,37.0,1.5,1.3,0.7,2006,33,Attacker,0.7857142857142857,0.40909090909090906,0.05405405405405406,1.1666666666666667,0.26666666666666666,0.15333333333333335,2.142857142857143,38.55855855855856,33.506006006006004,87.45495495495496,74.45945945945947,42.253998333509905,True
610184,Emiliano Buendía,10252,Aston Villa,ENG-Premier League,1.2,27.3,4.0,0.0,1.1,2.2,0.12,0.18,2.2,2.0,0.32,0.6,0.6,0.2,0.8,6.71,0.0,27.0,2.5,2.2,0.5,1669,35,Attacker,0.56,0.21428571428571425,0.04395604395604395,0.22727272727272727,0.24,0.072,5.0,29.0990990990991,47.23723723723723,73.64864864864865,67.18468468468468,42.14141554714197,True
1344677,Mateo Joseph,8661,Mallorca,ESP-La Liga,0.1,13.0,3.0,0.0,1.3,0.9,0.05,0.27,1.0,3.0,0.11,0.6,0.7,0.2,0.5,6.56,0.0,14.0,1.7,1.5,1.0,1703,29,Attacker,0.6774193548387097,0.2857142857142857,0.007692307692307693,1.0,0.4117647058823529,0.15882352941176472,1.7,46.41891891891892,39.42192192192192,26.403903903903903,58.693693693693696,42.07257415073791,True
1224237,Mateo Pellegrino,10167,Parma,ITA-Serie A,0.4,9.0,4.0,0.0,1.2,1.0,0.03,0.26,2.6,1.0,0.26,0.1,0.7,0.2,0.8,6.61,0.0,20.0,2.2,0.5,0.7,2811,35,Attacker,0.18749999999999997,0.16666666666666669,0.044444444444444446,0.2692307692307692,0.3181818181818181,0.11818181818181818,3.1428571428571432,41.51651651651652,46.854354354354356,26.974474474474473,43.89639639639639,41.96879807436144,True
1514456,Pathé Mboup,8521,Brest,FRA-Ligue 1,0.4,15.8,2.0,0.0,0.5,1.0,0.09,0.27,3.1,0.0,0.09,1.0,0.9,0.1,1.0,6.32,0.0,9.0,2.0,1.8,2.4,966,27,Attacker,0.47457627118644063,0.35714285714285715,0.02531645569620253,0.7741935483870968,0.45,0.135,0.8333333333333334,43.39339339339339,39.294294294294296,27.935435435435434,69.66216216216218,41.84238992761741,True
924300,Alemão,8370,Rayo Vallecano,ESP-La Liga,0.3,10.3,0.0,0.0,1.1,0.2,0.02,0.3,1.7,0.0,0.26,0.1,0.9,0.2,0.1,6.38,0.0,7.0,1.9,0.4,0.5,1029,24,Attacker,0.22727272727272727,0.2,0.029126213592233007,0.29411764705882354,0.4736842105263158,0.15789473684210525,3.8,60.09009009009009,55.70570570570571,8.911411411411411,12.987987987987987,41.326616630196284,True
1355574,Giovane Nascimento,9875,Napoli,ITA-Serie A,0.7,15.2,6.0,0.0,0.5,1.9,0.09,0.18,1.2,5.0,0.14,0.3,1.3,0.1,0.6,6.52,0.0,32.0,2.7,0.7,1.7,1873,33,Attacker,0.45454545454545453,0.3,0.046052631578947366,1.4166666666666667,0.48148148148148145,0.06666666666666667,1.5882352941176472,28.843843843843846,52.3948948948949,58.048048048048045,47.11711711711712,41.25090460053131,True
1180718,Mohamed-Ali Cho,9831,Nice,FRA-Ligue 1,0.8,19.0,7.0,0.0,0.3,2.8,0.15,0.18,0.8,3.0,0.22,0.2,0.8,0.1,0.6,6.67,0.0,21.0,1.6,0.8,1.0,1636,23,Attacker,0.5555555555555556,0.2,0.042105263157894736,1.25,0.5,0.11249999999999999,1.6,39.5045045045045,35.51132951132951,61.45839475839475,56.83216853216854,41.03202630449114,True
564847,Viktor Tsigankov,7732,Girona,ESP-La Liga,1.1,28.2,4.0,0.0,1.0,3.7,0.14,0.24,0.7,5.0,0.22,0.7,0.7,0.1,0.1,7.2,0.0,49.0,1.7,1.1,0.8,2461,30,Attacker,0.72,0.38888888888888884,0.03900709219858156,1.142857142857143,0.4117647058823529,0.1411764705882353,2.125,37.31304031304031,36.14579124579125,84.4031395031395,46.99221039221039,40.907769183710066,True
1362516,Santiago Hidalgo,9941,Toulouse,FRA-Ligue 1,0.6,14.6,5.0,0.0,0.8,1.4,0.1,0.19,2.8,6.0,0.28,0.4,0.8,0.1,1.1,6.64,0.0,12.0,2.2,2.6,0.8,1303,28,Attacker,0.5172413793103449,0.13333333333333333,0.0410958904109589,0.28571428571428575,0.36363636363636365,0.08636363636363635,2.75,35.007507507507505,43.88138138138138,31.824324324324323,74.009009009009,40.905430775917374,True
674242,Budu Zivzivadze,94937,1. FC Heidenheim 1846,GER-Bundesliga,0.7,12.6,1.0,0.0,0.9,0.7,0.06,0.37,1.1,0.0,0.51,0.1,1.0,0.2,0.7,6.57,0.0,6.0,2.0,1.0,1.0,1056,19,Attacker,0.5,0.09090909090909091,0.05555555555555555,0.9090909090909091,0.5,0.185,2.0,54.05152425152426,38.13295113295113,13.198762398762398,50.21539721539722,40.530350205097584,True
1326043,Joel Roca,7732,Girona,ESP-La Liga,0.2,20.1,1.0,0.0,0.8,1.2,0.08,0.25,0.8,1.0,0.2,0.1,1.0,0.1,0.3,6.57,0.0,13.0,3.2,1.5,2.4,1339,30,Attacker,0.6666666666666666,0.0625,0.009950248756218905,2.9999999999999996,0.3125,0.078125,1.3333333333333335,29.77477477477477,51.9894894894895,40.825825825825824,50.750750750750754,40.508238669817786,True
895362,Rodrygo,8633,Real Madrid,ESP-La Liga,0.6,41.8,5.0,0.0,0.3,4.2,0.19,0.19,0.4,5.0,0.28,0.5,0.9,0.0,0.4,7.36,0.0,49.0,2.5,1.0,2.3,1937,30,Attacker,0.7894736842105263,0.3333333333333333,0.014354066985645933,5.749999999999999,0.36,0.076,1.0869565217391306,31.281818181818178,40.9,90.54545454545455,48.845454545454544,40.492556706359345,False
