player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,shot_accuracy,xg_per_shot,finishing,link_play,box_presence,press_leadership,composite_score,has_primary_season,is_manual_add,nationality
1431818,Lilian Rao-Lisoa,8121,Angers,FRA-Ligue 1,1.3,23.5,4.0,0.0,2.2,1.4,0.12,0.06,1.3,1.0,0.17,0.7,0.4,0.2,0.5,6.69,0.0,14.0,1.0,2.5,1.0,1031,20,Attacker,0.7111111111111111,0.2187499999999999,0.0553191489361702,0.7692307692307692,0.4,0.06,16.14411281084876,56.97885489413591,7.085642759487123,59.57647433765658,23.385273697245868,True,False,France
1541825,Adrián Liso,8305,Getafe,ESP-La Liga,0.1,10.2,0.0,0.0,0.3,0.3,0.02,0.12,2.1,0.0,0.2,0.2,0.5,0.1,0.7,6.36,0.0,3.0,1.5,1.1,0.9,1357,20,Attacker,0.3823529411764705,0.1538461538461538,0.0098039215686274,0.4285714285714285,0.3333333333333333,0.08,21.31048387096774,17.48991935483871,16.129032258064516,49.83870967741936,22.422827743286334,True,False,Spain
971787,Haissem Hassan,8670,Real Oviedo,ESP-La Liga,2.3,18.5,1.0,0.0,0.4,2.7,0.19,0.09,0.4,2.0,0.0,0.2,0.4,0.0,0.8,6.61,0.0,15.0,1.9,1.4,3.2,1307,22,Attacker,0.7999999999999999,0.125,0.1243243243243243,8.0,0.2105263157894737,0.0473684210526315,5.141129032258065,69.55645161290323,14.677419354838708,76.27016129032258,21.98038345155084,True,False,Egypt
933576,Antoine Semenyo,8678,Bournemouth,ENG-Premier League,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247,25,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,14.356039611277389,25.49641115175701,19.420426412445035,36.93444462919854,21.591417881038407,True,False,Ghana
823825,Randal Kolo Muani,8586,Tottenham Hotspur,ENG-Premier League,0.2,11.5,0.0,0.0,0.9,1.2,0.11,0.12,1.8,0.0,0.0,0.2,0.2,0.0,0.7,6.27,0.0,13.0,1.0,1.7,1.3,1028,18,Attacker,0.5135135135135135,0.1052631578947368,0.017391304347826,0.7222222222222222,0.2,0.12,12.18365480545394,32.89061633965192,14.032350441562285,46.27741288844549,21.12796645354111,True,False,France
933817,Riccardo Sottil,9888,Lecce,ITA-Serie A,0.7,17.7,6.0,0.0,0.3,2.6,0.24,0.06,0.9,2.0,0.09,0.2,0.3,0.0,0.3,6.54,0.0,23.0,1.7,0.4,1.2,995,19,Attacker,0.4000000000000001,0.3333333333333333,0.03954802259887,1.3333333333333333,0.1764705882352941,0.0352941176470588,7.793574252669696,51.6638260724975,15.63398366773824,40.34094058308392,20.67684452178776,True,False,Italy
821100,Jørgen Strand Larsen,8602,Wolverhampton Wanderers,ENG-Premier League,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,7.0,0.0,0.3,0.3,1585,24,Attacker,1.0,0.0,0.0,0.0,0.0,0.0,29.04676126076192,10.625785204892289,23.51550086834424,23.17837083841407,20.48211086163499,True,False,Norway
1355574,Giovane Nascimento,9875,Napoli,ITA-Serie A,0.6,14.7,0.0,0.0,0.0,1.8,0.1,0.18,1.3,5.0,0.0,0.0,0.0,0.0,0.0,6.61,0.0,31.0,2.7,0.0,1.8,1610,25,Attacker,0.0,0.0,0.0408163265306122,1.3846153846153846,0.0,0.0666666666666666,10.786290322580644,63.91129032258065,24.354838709677423,9.768145161290324,20.223893217180866,True,False,Brazil
939061,Giorgi Tsitaishvili,8550,Metz,FRA-Ligue 1,0.7,19.5,4.0,0.0,1.5,3.2,0.18,0.06,0.7,1.0,0.12,0.4,0.2,0.1,0.2,6.67,0.0,25.0,1.1,0.7,1.2,1546,22,Attacker,0.6111111111111112,0.3636363636363636,0.0358974358974358,1.7142857142857144,0.1818181818181818,0.0545454545454545,7.348790322580645,70.6149193548387,4.173387096774194,37.54032258064516,15.563620803602916,True,False,Georgia
933817,Riccardo Sottil,9888,Lecce,ITA-Serie A,0.7,17.7,6.0,0.0,0.3,2.6,0.24,0.06,0.9,2.0,0.09,0.2,0.3,0.0,0.3,6.54,0.0,23.0,1.7,0.4,1.2,995,19,Attacker,0.4000000000000001,0.3333333333333333,0.03954802259887,1.3333333333333333,0.1764705882352941,0.0352941176470588,5.342256955991576,59.3957848353841,8.010845065218193,26.936015038983115,14.919098817647397,True,False,Italy
613334,M'Bala Nzola,6479,Pisa,ITA-Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1,0.6,0.1,0.7,0.0,0.0,15.0,0.0,0.0,0.0,1091,18,Attacker,1.0,1.0,0.0,0.0,0.0,0.0,11.471774193548388,11.49193548387097,8.649193548387096,50.12096774193548,14.36267274867084,True,False,Angola
1355574,Giovane Nascimento,9876,Verona,ITA-Serie A,0.0,0.0,6.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.17,0.3,1.4,0.1,0.7,0.0,0.0,0.0,0.0,0.7,0.0,1610,25,Attacker,1.0,0.3,0.0,0.0,0.0,0.0,7.288306451612903,1.2600806451612905,27.096774193548388,64.3850806451613,10.089601638922984,True,False,Brazil
844437,Amine Gouiri,9851,Rennes,FRA-Ligue 1,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2088,33,Attacker,1.0,0.0,0.0,0.0,0.0,0.0,4.252577319587629,3.264604810996564,3.95189003436426,28.651202749140896,5.723782257457043,False,False,Algeria
1530314,Geovany Quenda,9768,Sporting Lisbon,POR-Liga Portugal,1.9,31.2,3.0,0.0,1.1,2.1,0.28,0.2,0.5,4.0,0.14,0.5,0.7,0.0,0.7,7.1,0.0,15.0,1.8,1.6,1.6,661,13,Attacker,0.8076923076923077,0.238095238095238,0.0608974358974358,3.2,0.3888888888888888,0.1111111111111111,67.00202570709918,77.28348682455818,71.20705091017147,65.36287987521443,70.15280532490658,True,True,Portugal
784510,Federico Chiesa,8650,Liverpool,ENG-Premier League,0.4,24.5,2.0,0.0,2.5,0.5,0.18,0.44,2.8,1.0,0.71,1.4,1.1,0.7,0.0,0.0,0.0,2.0,4.6,2.8,0.7,253,20,Attacker,0.6,0.3333333333333333,0.0163265306122449,0.25,0.2391304347826087,0.0956521739130434,53.509567169967056,35.84244957742347,56.59026352959247,36.2999162146165,45.42504913764791,True,True,Italy
