player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,saves_per_match,clean_sheet_rate,build_up_involvement,shot_stopping,sweeper_behind_line,composite_score,has_primary_season
466436,Mory Diaw,9746,Le Havre,FRA-Ligue 1,0.0,23.8,1.0,6.0,0.8,0.1,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,6.93,2.8,3.0,0.0,0.1,0.0,2565,29,Keeper,1.0,0.5,0.0,0.0,0.09655172413793103,0.20689655172413793,58.125,46.875,45.044642857142854,50.58076827537065,True
673050,Gautier Larsonneur,9853,St Etienne,FRA-Ligue 1,0.0,19.3,0.0,5.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,4.0,1.0,0.0,0.0,0.0,3033,34,Keeper,0.0,0.0,0.0,0.0,0.11764705882352941,0.14705882352941177,47.47474747474748,50.0,56.86868686868687,50.57581232301844,False
167035,Anthony Lopes,9830,Nantes,FRA-Ligue 1,0.0,22.8,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,3.1,0.0,0.1,0.0,0.0,2789,31,Keeper,0.0,0.0,0.0,0.0,0.1,0.1935483870967742,50.51046176046176,52.64249639249639,47.68638768638769,50.514831473450194,True
278285,Paulo Gazzaniga,7732,Girona,ESP-La Liga,0.0,22.2,0.0,6.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86,3.5,0.0,0.0,0.0,0.0,2923,33,Keeper,0.0,0.0,0.0,0.0,0.10606060606060606,0.18181818181818182,54.28270803270804,44.16035353535354,54.07617845117844,50.45189577220141,True
864145,Grégoire Coudert,8521,Brest,FRA-Ligue 1,0.0,18.2,0.0,6.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91,3.3,0.0,0.0,0.0,0.0,2101,24,Keeper,0.0,0.0,0.0,0.0,0.13749999999999998,0.25,43.125,68.30357142857143,42.276785714285715,50.404850128510816,True
274787,Yvon Mvogo,8689,Lorient,FRA-Ligue 1,0.0,28.4,0.0,6.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,2.4,0.0,0.0,0.0,0.0,2700,30,Keeper,0.0,0.0,0.0,0.0,0.08,0.2,66.69642857142857,33.25892857142857,56.91964285714286,50.248657403658406,True
760752,Arijanet Muric,7943,Sassuolo,ITA-Serie A,0.0,17.6,0.0,6.0,1.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29,3.7,1.0,0.0,0.0,0.0,2880,32,Keeper,0.0,0.0,0.0,0.0,0.115625,0.1875,42.05357142857142,53.348214285714285,61.11607142857143,50.18246283870239,True
776689,Caoimhín Kelleher,9937,Brentford,ENG-Premier League,0.0,22.9,0.0,10.0,1.2,0.3,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.95,2.9,2.0,0.0,0.0,0.1,3150,35,Keeper,0.0,0.0,0.0,1.0,0.08285714285714285,0.2857142857142857,48.22570947570947,50.21344396344396,53.28433140933141,50.147389907041386,True
719330,Dean Henderson,9826,Crystal Palace,ENG-Premier League,0.0,16.7,0.0,11.0,1.5,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,7.05,2.9,1.0,0.0,0.0,0.0,3150,35,Keeper,0.5,1.0,0.0,0.0,0.08285714285714285,0.3142857142857143,40.97101972101972,52.24416786916786,65.00721500721501,50.066166017120416,True
683762,Sergio Herrera,8371,Osasuna,ESP-La Liga,0.0,19.9,0.0,7.0,1.4,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.96,3.2,0.0,0.0,0.0,0.0,3105,35,Keeper,0.0,0.0,0.0,0.0,0.09142857142857143,0.2,47.867364117364126,45.57479557479558,60.962301587301596,49.9844363656527,True
1280020,Julen Agirrezabala,10267,Valencia CF,ESP-La Liga,0.0,19.1,0.0,4.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,3.0,1.0,0.0,0.1,0.0,1620,18,Keeper,1.0,0.0,0.0,0.0,0.16666666666666666,0.2222222222222222,41.91618566618566,60.93975468975469,49.806998556998565,49.88736212887189,True
177126,Jan Oblak,9906,Atlético de Madrid,ESP-La Liga,0.0,21.5,0.0,10.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,2.2,0.0,0.0,0.0,0.0,2610,29,Keeper,0.0,0.0,0.0,0.0,0.07586206896551725,0.3448275862068966,47.65812890812891,53.56691919191919,45.935846560846564,49.193368354330815,True
280818,Marko Dmitrovic,8558,Espanyol,ESP-La Liga,0.0,14.6,0.0,10.0,0.9,0.4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08,3.5,1.0,0.0,0.1,0.0,3240,36,Keeper,1.0,0.0,0.0,0.0,0.09722222222222222,0.2777777777777778,38.07659932659933,63.4304353054353,49.59445646945647,48.63240392420827,True
210164,Alphonse Areola,8654,West Ham United,ENG-Premier League,0.0,12.6,0.0,0.0,1.5,0.0,0.0,0.0,0.1,1.0,0.0,0.1,0.0,0.0,0.0,6.57,3.9,1.0,0.0,0.0,0.0,1800,20,Keeper,0.5,1.0,0.0,0.0,0.195,0.0,43.216089466089464,51.877405002405,53.052849927849934,48.492854724946405,True
982692,Karl Hein,10281,Real Valladolid,ESP-La Liga,0.0,23.3,0.0,5.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,3.1,0.0,0.0,0.0,0.0,2790,31,Keeper,0.0,0.0,0.0,0.0,0.1,0.16129032258064516,57.77777777777777,45.45454545454546,39.74747474747474,48.38199596587953,False
1187702,Leo Román,8661,Mallorca,ESP-La Liga,0.0,24.5,0.0,3.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,3.2,0.0,0.0,0.0,0.0,2790,31,Keeper,0.0,0.0,0.0,0.0,0.1032258064516129,0.0967741935483871,59.55357142857142,39.0625,46.74107142857142,48.36194986254225,True
215168,Bernd Leno,9879,Fulham,ENG-Premier League,0.0,28.2,0.0,8.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,2.6,0.0,0.0,0.1,0.0,3240,36,Keeper,1.0,0.0,0.0,0.0,0.07222222222222223,0.2222222222222222,65.1485088985089,28.079906204906205,63.31108706108706,48.18037913344799,True
958422,Elia Caprile,8529,Cagliari,ITA-Serie A,0.0,18.4,0.0,8.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,3.3,1.0,0.0,0.0,0.0,3240,36,Keeper,0.0,0.0,0.0,0.0,0.09166666666666666,0.2222222222222222,47.630471380471384,56.2049062049062,39.524410774410775,48.17162340529719,True
747079,Adrian Semper,6479,Pisa,ITA-Serie A,0.0,18.3,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,3.2,0.0,0.0,0.0,0.0,2070,23,Keeper,0.0,0.0,0.0,0.0,0.1391304347826087,0.17391304347826086,43.66071428571428,57.142857142857146,44.33035714285714,48.15576928569738,True
181069,Matz Sels,10203,Nottingham Forest,ENG-Premier League,0.0,14.8,0.0,7.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,3.1,1.0,0.0,0.0,0.0,2487,29,Keeper,0.0,0.0,0.0,0.0,0.10689655172413794,0.2413793103448276,38.687469937469935,60.70526695526696,48.59577922077923,47.95203027378321,True
213299,Nicola Leali,10233,Genoa,ITA-Serie A,0.0,16.3,0.0,4.0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,6.85,2.8,2.0,0.0,0.1,0.0,1758,21,Keeper,0.6666666666666666,0.5,0.0,0.0,0.13333333333333333,0.19047619047619047,42.43205868205868,64.59686147186147,38.34415584415584,47.92657927880258,True
766062,Michele Di Gregorio,9885,Juventus,ITA-Serie A,0.0,17.2,0.0,13.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,2.1,0.0,0.0,0.0,0.0,2565,29,Keeper,0.0,0.0,0.0,0.0,0.07241379310344828,0.4482758620689655,43.41570466570466,57.79220779220779,43.01767676767677,47.876757503874195,True
72241,Martin Dúbravka,8191,Burnley,ENG-Premier League,0.0,20.0,0.0,4.0,1.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,3.6,0.0,0.0,0.0,0.0,3150,35,Keeper,0.0,0.0,0.0,0.0,0.10285714285714286,0.11428571428571428,47.41071428571428,39.285714285714285,63.88392857142857,47.827825060170845,True
212873,Daniel Batz,9905,1. FSV Mainz 05,GER-Bundesliga,0.0,20.1,0.0,3.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23,3.3,0.0,0.0,0.0,0.0,1800,20,Keeper,0.0,0.0,0.0,0.0,0.16499999999999998,0.15,47.76785714285714,55.13392857142857,38.88392857142858,47.7082478336763,True
573465,Marvin Schwäbe,8722,1. FC Köln,GER-Bundesliga,0.0,32.3,1.0,3.0,1.1,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83,2.8,1.0,0.0,0.0,0.0,2970,33,Keeper,0.0,0.0,0.0,0.0,0.08484848484848484,0.09090909090909091,69.19642857142857,25.0,64.0625,47.52952189015219,True
279866,Donovan Léon,8583,Auxerre,FRA-Ligue 1,0.0,14.7,0.0,7.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.95,3.5,1.0,0.0,0.1,0.0,2373,28,Keeper,0.5,0.0,0.0,0.0,0.125,0.25,39.12277537277537,68.37421837421837,37.86946849446849,47.17984350683798,True
616539,Alex Remiro,8560,Real Sociedad,ESP-La Liga,0.0,26.7,1.0,3.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,2.7,4.0,0.0,0.0,0.0,3240,36,Keeper,0.0,0.0,0.0,0.0,0.07500000000000001,0.08333333333333333,62.37794612794613,27.834896584896587,62.012385762385755,46.96111530148652,True
66757,Lukás Hrádecky,9829,Monaco,FRA-Ligue 1,0.0,18.3,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72,2.9,0.0,0.0,0.1,0.0,1351,16,Keeper,1.0,0.0,0.0,0.0,0.18125,0.125,45.94215969215969,54.037397787397786,38.54467291967292,46.53917748563218,True
182917,David de Gea,8535,Fiorentina,ITA-Serie A,0.0,19.1,0.0,9.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72,3.1,1.0,0.0,0.0,0.0,3240,36,Keeper,0.0,0.0,0.0,0.0,0.08611111111111111,0.25,47.572751322751316,49.846681096681095,39.5568783068783,46.17655157188202,True
1187044,Luiz Júnior,10205,Villarreal,ESP-La Liga,0.0,15.4,0.0,8.0,2.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,7.08,2.6,0.0,0.0,0.0,0.0,2520,28,Keeper,0.0,0.0,0.0,0.0,0.09285714285714286,0.2857142857142857,37.74951899951899,51.446007696007705,53.00354737854738,45.794559988010334,True
362200,Wladimiro Falcone,9888,Lecce,ITA-Serie A,0.0,13.9,0.0,9.0,1.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2.9,1.0,0.0,0.1,0.0,3240,36,Keeper,1.0,0.0,0.0,0.0,0.08055555555555555,0.25,38.8486050986051,45.56878306878307,59.65638528138529,45.72966357118902,True
1390336,Robin Risser,8588,Lens,FRA-Ligue 1,0.0,20.4,0.0,11.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.02,2.4,2.0,0.0,0.0,0.0,2970,33,Keeper,0.0,0.0,0.0,0.0,0.07272727272727272,0.3333333333333333,48.83928571428571,48.214285714285715,38.08035714285714,45.68719369996947,True
109222,Vicente Guaita,9910,Celta de Vigo,ESP-La Liga,0.0,17.8,0.0,8.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,2.4,0.0,0.0,0.0,0.0,3060,34,Keeper,0.0,0.0,0.0,0.0,0.07058823529411765,0.23529411764705882,44.64646464646464,37.62626262626262,60.80808080808081,45.428357302855765,False
660625,Unai Simón,8315,Athletic Club,ESP-La Liga,0.0,17.8,0.0,6.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,2.8,1.0,0.0,0.0,0.0,3240,36,Keeper,0.0,0.0,0.0,0.0,0.07777777777777778,0.16666666666666666,42.922679172679175,45.58381433381433,47.97679172679173,45.072978879660226,True
186557,Frederik Rønnow,8149,1. FC Union Berlin,GER-Bundesliga,0.0,17.7,0.0,5.0,1.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.6,2.0,0.0,0.0,0.0,2641,30,Keeper,0.0,0.0,0.0,0.0,0.08666666666666667,0.16666666666666666,42.549903799903795,43.53956228956229,51.619769119769124,45.016618383037475,True
1022354,Diego Conde,10205,Villarreal,ESP-La Liga,0.0,18.8,1.0,2.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.64,2.9,2.0,0.0,0.1,0.0,1963,22,Keeper,1.0,0.0,0.0,0.0,0.1318181818181818,0.09090909090909091,46.46464646464646,50.5050505050505,35.4040404040404,44.69711015347092,False
1524210,Guillaume Restes,9941,Toulouse,FRA-Ligue 1,0.0,16.7,0.0,9.0,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87,2.6,1.0,0.0,0.0,0.0,2940,33,Keeper,0.0,0.0,0.0,0.0,0.0787878787878788,0.2727272727272727,41.846440596440594,43.70340307840308,50.99957912457912,44.64115235984597,True
73409,Ørjan Håskjold Nyland,8302,Sevilla,ESP-La Liga,0.0,17.6,2.0,7.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79,2.5,4.0,0.0,0.1,0.0,2674,30,Keeper,1.0,0.0,0.0,0.0,0.08333333333333333,0.23333333333333334,43.63636363636363,46.96969696969697,40.55555555555556,43.96309154840082,False
581919,David Soria,8305,Getafe,ESP-La Liga,0.0,13.2,0.0,11.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,3.1,1.0,0.0,0.0,0.0,3240,36,Keeper,0.0,0.0,0.0,0.0,0.08611111111111111,0.3055555555555556,37.39357864357864,49.07106782106782,48.15055315055315,43.80846741564661,True
948800,Giorgi Mamardashvili,10267,Valencia CF,ESP-La Liga,0.0,17.7,0.0,8.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,2.7,2.0,0.0,0.1,0.0,3060,34,Keeper,1.0,0.0,0.0,0.0,0.07941176470588236,0.23529411764705882,44.040404040404034,44.94949494949495,41.16161616161616,43.61313524749269,False
304355,Odysseas Vlachodimos,8302,Sevilla,ESP-La Liga,0.0,18.7,0.0,5.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82,2.8,0.0,0.0,0.0,0.0,2880,32,Keeper,0.0,0.0,0.0,0.0,0.0875,0.15625,45.08928571428571,33.48214285714286,54.151785714285715,42.53213401028872,True
178732,Lukasz Skorupski,9857,Bologna,ITA-Serie A,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414,17,Keeper,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,44.57491582491582,45.872414622414624,35.297017797017794,42.47308204146853,True
210114,Benjamin Lecomte,10249,Montpellier,FRA-Ligue 1,0.0,19.4,0.0,1.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47,3.7,4.0,0.0,0.0,0.0,2673,30,Keeper,0.0,0.0,0.0,0.0,0.12333333333333334,0.03333333333333333,48.28282828282827,44.949494949494955,28.989898989898986,41.450754685893784,False
967941,Mads Hermansen,8654,West Ham United,ENG-Premier League,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1440,16,Keeper,0.0,0.0,0.0,0.0,0.0,0.375,38.581649831649834,47.34096921596921,33.67905242905243,40.061322748921754,True
1178602,Senne Lammens,10260,Manchester United,ENG-Premier League,0.0,17.5,0.0,7.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09,2.5,0.0,0.0,0.0,0.0,2700,30,Keeper,0.0,0.0,0.0,0.0,0.08333333333333333,0.23333333333333334,41.69642857142857,41.07142857142857,34.151785714285715,39.457705815249255,True
681213,Ionut Radu,9910,Celta de Vigo,ESP-La Liga,0.0,17.3,1.0,9.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79,2.9,1.0,0.0,0.0,0.0,3240,36,Keeper,0.0,0.0,0.0,0.0,0.08055555555555555,0.25,38.93999518999519,38.834776334776336,37.869769119769124,38.6330329630474,True
800880,Matvey Safonov,9847,Paris Saint-Germain,FRA-Ligue 1,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1260,14,Keeper,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,33.125,53.57142857142857,25.714285714285715,36.79023828904543,True
530468,Antonio Sivera,9866,Alavés,ESP-La Liga,0.0,13.3,0.0,4.0,1.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83,2.6,0.0,0.0,0.1,0.0,3240,36,Keeper,1.0,0.0,0.0,0.0,0.07222222222222223,0.1111111111111111,38.035714285714285,24.487433862433864,52.867063492063494,35.39998469131793,True
1285872,Jonas Urbig,9823,Bayern München,GER-Bundesliga,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1080,13,Keeper,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,33.125,46.42857142857142,22.857142857142854,33.97760026998841,True
491784,Lorenzo Montipò,9876,Verona,ITA-Serie A,0.0,12.2,2.0,5.0,0.9,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.51,2.5,3.0,0.0,0.0,0.0,2970,33,Keeper,0.0,0.0,0.0,0.0,0.07575757575757576,0.15151515151515152,37.0520683020683,26.945045695045696,40.091690716690714,33.803074204721675,True
1117310,Edoardo Corvi,10167,Parma,ITA-Serie A,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440,16,Keeper,0.0,0.0,0.0,0.0,0.0,0.375,33.125,45.75892857142857,22.589285714285715,33.70579118268659,True
721533,Justin Bijlow,10233,Genoa,ITA-Serie A,0.0,0.0,0.0,5.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305,15,Keeper,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,33.125,41.07142857142857,20.714285714285715,31.759143272808984,True
746395,Aaron Ramsdale,10261,Newcastle United,ENG-Premier League,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1003,12,Keeper,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,40.33249158249158,22.30940355940356,20.838143338143336,27.793776563346896,True
278814,Janis Blaswich,8178,Bayer 04 Leverkusen,GER-Bundesliga,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,930,11,Keeper,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,33.125,30.803571428571423,16.607142857142854,27.1735550926823,True
990996,Iñaki Peña,10268,Elche,ESP-La Liga,0.0,0.0,1.0,4.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1440,16,Keeper,0.0,0.0,0.0,0.0,0.0,0.25,33.125,27.67857142857143,15.357142857142858,25.66789450922191,True
793041,Federico Ravaglia,9857,Bologna,ITA-Serie A,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469,17,Keeper,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,33.46380471380471,20.896464646464647,13.134920634920634,22.462726841334582,True
637656,Lucas Perri,8463,Leeds United,ENG-Premier League,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440,16,Keeper,0.0,0.0,0.0,0.0,0.0,0.1875,33.125,17.63392857142857,11.339285714285714,20.32033935020069,True
972200,Maarten Vandevoordt,178475,RB Leipzig,GER-Bundesliga,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,12,Keeper,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,33.125,14.732142857142858,10.178571428571427,18.57278941124355,True
1127125,Obed Nkambadio,6379,Paris FC,FRA-Ligue 1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1080,12,Keeper,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,33.125,6.696428571428571,6.9642857142857135,12.818187914154631,True
1418816,Kauã,9810,Eintracht Frankfurt,GER-Bundesliga,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085,13,Keeper,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,33.125,5.803571428571429,6.607142857142857,12.03259075320312,True
280287,Sam Johnstone,8602,Wolverhampton Wanderers,ENG-Premier League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080,12,Keeper,0.0,0.0,0.0,0.0,0.0,0.0,33.125,4.241071428571428,5.982142857142857,10.517027395937083,True
