player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,tempo_control,switch_play,press_resistance,defensive_shield,counter_press_anchor,composite_score,has_primary_season,is_manual_add,nationality
642551,Aleix Garcia,8178,Bayer 04 Leverkusen,GER-Bundesliga,5.5,101.1,9.0,0.0,1.1,4.0,0.21,0.07,0.3,5.0,0.05,0.8,0.2,0.2,0.2,7.45,0.0,31.0,0.9,0.7,0.2,1753,21,Midfielder,0.8333333333333333,0.5333333333333333,0.0544015825914935,0.6666666666666667,90.83909953870356,85.31467482601391,65.14562168359863,79.2651921179639,38.62101865184118,72.33518172225624,True,False,Spain
797594,Azor Matusiwa,9851,Rennes,FRA-Ligue 1,2.3,41.9,2.0,0.0,2.1,1.6,0.07,0.05,1.3,3.0,0.04,1.5,0.1,0.4,0.6,7.13,0.0,17.0,0.5,2.8,0.7,2078,29,Midfielder,0.7678571428571429,0.3488372093023256,0.0548926014319809,0.5384615384615384,74.52483801295895,74.89200863930886,54.40064794816414,76.79265658747299,84.75701943844493,71.73358362967049,False,False,Netherlands
957203,Éderson,8524,Atalanta,ITA-Serie A,3.2,49.2,2.0,0.0,1.7,1.2,0.07,0.17,1.4,0.0,0.06,1.1,0.3,0.4,0.4,7.04,0.0,18.0,1.4,2.4,0.5,1587,21,Midfielder,0.7142857142857142,0.3142857142857143,0.065040650406504,0.3571428571428571,85.91139375516626,85.20485027864437,54.51347225555289,62.86514578833694,62.69247626856518,71.2775338021299,True,False,Brazil
1478148,Leon Avdullahu,8226,TSG 1899 Hoffenheim,GER-Bundesliga,2.9,53.3,1.0,0.0,1.7,1.2,0.06,0.02,0.8,1.0,0.0,1.1,0.0,0.2,0.8,7.09,0.0,14.0,0.5,1.3,0.3,1920,22,Midfielder,0.7500000000000001,0.4583333333333333,0.0544090056285178,0.3749999999999999,81.6087962962963,76.44675925925927,56.19212962962962,77.34953703703704,61.539351851851855,71.0836306109026,True,False,Kosovo
1071186,Angelo Stiller,10269,VfB Stuttgart,GER-Bundesliga,2.4,67.5,6.0,0.0,1.4,4.9,0.26,0.11,0.6,5.0,0.05,1.0,0.2,0.2,0.7,7.32,0.0,36.0,0.4,1.4,0.5,1703,22,Midfielder,0.7999999999999999,0.4166666666666667,0.0355555555555555,0.8333333333333334,75.51800855931526,61.339842812575,75.60161853718371,78.0398651441218,61.89643995147054,70.67523093389964,True,False,Germany
624166,Manuel Locatelli,9885,Juventus,ITA-Serie A,5.6,76.2,3.0,0.0,2.2,2.6,0.12,0.06,1.4,1.0,0.05,1.4,0.4,0.6,0.6,7.51,0.0,29.0,1.2,3.0,0.2,1924,24,Midfielder,0.7586206896551724,0.3181818181818181,0.0734908136482939,0.1428571428571428,96.1423086153108,95.05172919499772,39.24998500119991,56.13235107858038,70.42745747006906,70.59558700946667,True,False,Italy
1089691,Elliot Anderson,10203,Nottingham Forest,ENG-Premier League,3.6,57.2,2.0,0.0,1.1,3.0,0.12,0.08,1.5,2.0,0.04,1.2,0.3,0.4,0.6,7.48,0.0,38.0,1.0,2.8,1.4,2340,26,Midfielder,0.7272727272727273,0.3,0.0629370629370629,0.9333333333333332,76.87478335066528,74.45204383649308,66.32790210116525,54.41931312161694,78.03889855478229,70.57637964457864,True,False,England
614449,Nadiem Amiri,9905,1. FSV Mainz 05,GER-Bundesliga,2.9,40.0,11.0,0.0,0.5,5.0,0.29,0.4,1.0,2.0,0.52,0.9,0.8,0.2,0.7,7.59,0.0,43.0,2.1,1.5,1.0,1561,19,Midfielder,0.7058823529411765,0.375,0.0725,1.0,82.69923406127509,89.15461763058956,68.46706430152254,51.30707043436525,53.5571404287657,70.50578391674847,True,False,Germany
115067,Nemanja Matic,7943,Sassuolo,ITA-Serie A,4.1,49.7,1.0,0.0,1.7,1.0,0.04,0.01,0.9,1.0,0.04,0.8,0.2,0.4,0.5,7.06,0.0,19.0,0.4,1.6,0.3,2011,23,Midfielder,0.7272727272727273,0.3333333333333333,0.0824949698189134,0.3333333333333333,90.98379629629628,94.38657407407408,52.02546296296296,58.1712962962963,50.85069444444444,70.23689365898795,True,False,Serbia
999690,Ilan Kebbal,6379,Paris FC,FRA-Ligue 1,3.3,51.0,6.0,0.0,0.3,4.6,0.23,0.28,0.5,4.0,0.4,0.3,0.8,0.0,0.9,7.62,0.0,45.0,2.1,1.3,1.3,1812,21,Midfielder,0.7619047619047619,0.1874999999999999,0.0647058823529411,2.6,86.58564814814815,86.28472222222223,91.26157407407408,36.95023148148148,46.40046296296297,70.0808026676393,True,False,Algeria
413525,Laurent Abergel,8689,Lorient,FRA-Ligue 1,4.2,56.6,2.0,0.0,1.8,0.8,0.04,0.03,1.1,0.0,0.05,1.0,0.2,0.2,0.4,6.98,0.0,14.0,0.9,1.5,0.3,1826,21,Midfielder,0.6944444444444444,0.4,0.0742049469964664,0.2727272727272727,93.3449074074074,93.22916666666666,48.09027777777778,63.28703703703704,47.7662037037037,69.7291433613656,True,False,France
845943,Cristian Casseres Jr.,9941,Toulouse,FRA-Ligue 1,2.8,39.2,3.0,0.0,1.0,2.5,0.13,0.08,1.3,0.0,0.05,1.3,0.2,0.4,0.6,7.29,0.0,25.0,0.9,3.1,0.8,1717,21,Midfielder,0.7719298245614036,0.2954545454545454,0.0714285714285714,0.6153846153846154,74.61133109351252,81.86995040396768,51.48508952617124,63.93056888782231,79.48885755806202,69.61532579619457,True,False,Venezuela
1296650,Adam Wharton,9826,Crystal Palace,ENG-Premier League,2.5,34.0,9.0,0.0,1.5,5.0,0.24,0.05,1.0,3.0,0.0,1.0,0.1,0.1,0.6,7.06,0.0,27.0,1.0,2.6,0.5,1905,23,Midfielder,0.782608695652174,0.2777777777777778,0.0735294117647058,0.5,72.90828400394635,85.75988920886329,46.90445597685518,69.93657174092739,80.08231008186011,69.49744934935971,True,False,England
1356312,Mateus Fernandes,8654,West Ham United,ENG-Premier League,2.8,39.1,2.0,0.0,1.3,1.9,0.09,0.05,1.3,3.0,0.14,1.2,0.2,0.5,0.6,7.27,0.0,26.0,0.8,3.1,0.9,1950,24,Midfielder,0.7678571428571429,0.2790697674418604,0.0716112531969309,0.6923076923076923,71.49398048156148,80.11642401941178,60.62119197130897,56.9935988454257,77.58476821854252,69.2453207100417,True,False,Portugal
674499,Niklas Dorsch,94937,1. FC Heidenheim 1846,GER-Bundesliga,2.9,33.7,5.0,0.0,1.5,1.8,0.11,0.03,1.0,0.0,0.0,0.9,0.2,0.2,0.2,6.76,0.0,15.0,0.8,2.8,0.6,1440,20,Midfielder,0.7872340425531915,0.2432432432432432,0.086053412462908,0.6,76.04836613070954,90.98347132229422,53.89764652161161,62.51904014345519,61.57488234274592,69.22226587369191,True,False,Germany
571615,Unai Lopez,8370,Rayo Vallecano,ESP-La Liga,4.1,53.7,1.0,0.0,1.2,1.0,0.09,0.04,2.0,3.0,0.0,1.1,0.3,0.3,0.3,7.0,0.0,22.0,1.2,1.7,0.6,1045,17,Midfielder,0.5833333333333334,0.3928571428571429,0.0763500931098696,0.3,89.5973155480895,89.05045929658961,53.83631809455244,59.8079736954377,47.456361824387386,69.1494661487481,True,False,Spain
951712,Nicolo Fagioli,8535,Fiorentina,ITA-Serie A,3.8,53.4,10.0,0.0,0.8,2.9,0.16,0.07,0.8,3.0,0.06,0.5,0.2,0.4,0.9,7.16,0.0,48.0,1.0,1.7,0.8,1632,22,Midfielder,0.7333333333333334,0.2272727272727272,0.0711610486891385,1.0,89.9013578913687,90.43834826547209,73.2702217155961,36.46619103805029,49.762327347145565,69.05650012680569,True,False,Italy
638090,Luis Milla,8305,Getafe,ESP-La Liga,2.5,32.8,11.0,0.0,1.4,4.1,0.18,0.03,0.8,8.0,0.0,1.0,0.0,0.3,0.7,7.41,0.0,52.0,0.8,1.7,0.7,2025,23,Midfielder,0.7714285714285715,0.3703703703703703,0.0762195121951219,0.8749999999999999,70.31814121536944,86.21260299176068,59.590941058048685,65.82033437325013,61.10673646108311,68.69700304658636,True,False,Spain
1077894,Jude Bellingham,8633,Real Madrid,ESP-La Liga,3.0,51.4,3.0,0.0,0.8,1.7,0.12,0.37,1.9,3.0,0.28,0.8,1.3,0.1,1.1,7.75,0.0,30.0,2.5,2.9,1.6,1291,18,Midfielder,0.6607142857142858,0.2162162162162162,0.0583657587548638,0.8421052631578948,81.15979055008934,77.79602631789457,69.50727275151321,40.93743333866624,68.38914553502387,68.622411541876,True,False,England
